name,taskid,kind,started,resolved
test-android-em-7.0-x86_64/debug-web-platform-tests-e10s-7,JXU06uwdTCyByDx0DsjFvg,test,2019-06-17 10:52:53.770000+00:00,2019-06-17 11:39:17.490000+00:00
test-macosx1014-64-shippable/opt-raptor-tp6-9-firefox-profiling-e10s,JXjsFS5ZSUOngmweV_V2jg,test,2019-06-17 11:30:55.961000+00:00,2019-06-17 11:37:40.224000+00:00
test-windows7-32/opt-reftest-no-accel-e10s-1,JYq8nGoCSvW3ishE0tEbag,test,2019-06-17 11:20:49.456000+00:00,2019-06-17 11:43:40.315000+00:00
test-android-hw-p2-8-0-arm7-api-16/opt-raptor-tp6m-14-geckoview-cold-e10s,JYu8_MJcRVaP5uQqTdZMiA,test,2019-06-17 11:39:26.356000+00:00,2019-06-17 12:02:22.283000+00:00
test-linux64-shippable/opt-mochitest-plain-headless-e10s-3,JZPXresTREqsWxC0etyyeA,test,2019-06-17 12:04:42.700000+00:00,2019-06-17 12:26:26.242000+00:00
test-linux64-ccov/debug-jittest-1proc-2,JZPbdIqOSHapQnjCvCuTsQ,test,2019-06-17 11:09:16.826000+00:00,2019-06-17 11:21:41.088000+00:00
test-windows10-64-ccov/debug-mochitest-webgl1-core-e10s,J_mOUeCLQVaK5ulj1a8yyg,test,2019-06-17 11:55:07.063000+00:00,2019-06-17 12:20:57.313000+00:00
test-linux64/debug-xpcshell-e10s-4,Jc8MHXDQTy-KQCGCX819cg,test,2019-06-17 11:01:34.002000+00:00,2019-06-17 11:24:37.566000+00:00
test-linux64/opt-test-verify-e10s,JcrSQVjPT-2kj6Nqh7vBXA,test,2019-06-17 10:58:16.290000+00:00,2019-06-17 11:05:17.046000+00:00
test-linux64/debug-mochitest-browser-chrome-e10s-3,Je5x06E_Rnuj8pY5Nq1ruw,test,2019-06-17 11:02:50.937000+00:00,2019-06-17 11:31:12.844000+00:00
test-windows7-32/opt-web-platform-tests-e10s-6,JeXNFGe0SJq5xYTomDg7sw,test,2019-06-17 11:24:59.925000+00:00,2019-06-17 11:50:56.183000+00:00
test-linux64/debug-mochitest-e10s-14,JealhiF6RqOvkvHiCy-1VQ,test,2019-06-17 11:03:10.272000+00:00,2019-06-17 11:26:04.325000+00:00
test-windows10-64-shippable/opt-raptor-tp6-2-chromium-cold-e10s,JeiFx5kXTyObBNen2VVX2g,test,2019-06-17 12:10:44.010000+00:00,2019-06-17 12:33:29.702000+00:00
test-windows10-64/opt-mochitest-e10s-5,Jf8Kz1FARAK6HtbbuA93YA,test,2019-06-17 11:24:42.765000+00:00,2019-06-17 11:41:48.198000+00:00
build-win64-fuzzing/debug,JfI9ssC3SmODfNZdRbmTQg,build,2019-06-17 10:09:42.611000+00:00,2019-06-17 11:06:14.472000+00:00
test-macosx1010-64-shippable/opt-mochitest-media-spi-e10s-1,JfsmzcpmR5en0v4sM9wytA,test,2019-06-17 11:25:06.095000+00:00,2019-06-17 11:49:26.752000+00:00
test-android-em-4.3-arm7-api-16/pgo-mochitest-1proc-18,Jg6vpjq1TZ2z1lQfWLkwEA,test,2019-06-17 11:57:13.627000+00:00,2019-06-17 12:40:52.412000+00:00
test-windows10-64-ccov/debug-xpcshell-e10s-6,JgTM8MACTemOkYBS4Jq-Qg,test,2019-06-17 12:02:36.104000+00:00,2019-06-17 12:41:42.063000+00:00
test-macosx1010-64-shippable/opt-mochitest-browser-chrome-e10s-6,JgktsKPeR7yPuvs77jpi9w,test,2019-06-17 11:25:06.064000+00:00,2019-06-17 11:43:15.289000+00:00
test-linux64-qr/debug-mochitest-e10s-12,JgzjftfjQnOOS45IXjhAfA,test,2019-06-17 11:01:37.974000+00:00,2019-06-17 11:28:21.434000+00:00
test-windows7-32/debug-web-platform-tests-e10s-3,Jj4P5tUxSzC_P_E201UX1A,test,2019-06-17 11:25:45.013000+00:00,2019-06-17 12:38:48.440000+00:00
test-windows7-32-shippable/opt-test-verify-gpu-e10s,JjHgDVkYSfWo06nM_zXlLw,test,2019-06-17 11:51:35.864000+00:00,2019-06-17 12:06:30.488000+00:00
test-macosx1014-64-qr/debug-reftest-e10s-6,JjLA6SyHRYyiFNGKvT4sWQ,test,2019-06-17 10:53:10.653000+00:00,2019-06-17 11:10:30.454000+00:00
test-windows10-64-shippable-qr/opt-talos-g4-e10s,JjQsYjctQPCwNz2tX6pyeQ,test,2019-06-17 12:10:44.077000+00:00,2019-06-17 12:18:30.663000+00:00
test-macosx1010-64-shippable/opt-mochitest-browser-chrome-e10s-4,JjiM9SAVR02yxupOLhxWfA,test,2019-06-17 11:25:06.099000+00:00,2019-06-17 11:44:53.151000+00:00
test-linux64-qr/debug-web-platform-tests-e10s-9,JkHHuHAUQXq8QolWfwnYjA,test,2019-06-17 11:03:41.732000+00:00,2019-06-17 12:02:35.941000+00:00
test-linux64-shippable/opt-talos-tabswitch-e10s,JkJxaeCJToyXZ6c5xL0wTw,test,2019-06-17 12:04:32.419000+00:00,2019-06-17 12:05:52.920000+00:00
test-linux64-ccov/debug-mochitest-gpu-e10s,JkMEaA9fSe2u6kxDokDAAg,test,2019-06-17 11:09:15.369000+00:00,2019-06-17 11:16:24.862000+00:00
test-macosx1014-64-shippable/opt-raptor-speedometer-firefox-profiling-e10s,JkhD_Be1S2OEP7H49jvI-w,test,2019-06-17 11:29:12.084000+00:00,2019-06-17 11:36:35.813000+00:00
test-macosx1010-64/debug-mochitest-media-e10s-3,Jl-cMegZRs6erSl1Gpw9pA,test,2019-06-17 10:53:10.704000+00:00,2019-06-17 11:04:58.935000+00:00
test-linux64-ccov/debug-web-platform-tests-reftests-e10s-4,Jl28qDqZQwaxcNz84xnQmQ,test,2019-06-17 11:10:08.247000+00:00,2019-06-17 11:39:24.350000+00:00
test-windows10-64/opt-talos-tabswitch-e10s,Jl5-tIV4S8WpVQBrW1u1Bg,test,2019-06-17 11:16:42.944000+00:00,2019-06-17 11:18:27.701000+00:00
source-test-mozlint-test-manifest,JlI4xqcOTCWShscL0M-tMg,source-test,2019-06-17 10:02:06.197000+00:00,2019-06-17 10:08:00.056000+00:00
test-linux64-asan/opt-reftest-no-accel-e10s-2,JlzeD2xrTiyJLqiQ6QcYwg,test,2019-06-17 10:46:04.793000+00:00,2019-06-17 11:12:56.031000+00:00
test-windows10-64/opt-talos-perf-reftest-e10s,JmAq2rbcQvqfWaaE8Vqtjw,test,2019-06-17 11:16:42.881000+00:00,2019-06-17 11:23:52.518000+00:00
test-windows7-32/debug-firefox-ui-functional-local-e10s,JmbRQZHzS2ePZdtvPcY_Jg,test,2019-06-17 11:25:47.420000+00:00,2019-06-17 11:37:21.653000+00:00
test-linux64-ccov/debug-web-platform-tests-e10s-12,Jn3gk8pVSeKiXYvBHFh1yg,test,2019-06-17 11:10:08.730000+00:00,2019-06-17 12:33:57.763000+00:00
test-macosx1014-64-shippable/opt-raptor-tp6-3-chromium-e10s,JpO4bQw8Tpm0SyHM4kWE_g,test,2019-06-17 11:25:06.086000+00:00,2019-06-17 11:30:49.466000+00:00
test-windows10-64-qr/debug-mochitest-webgl2-core-e10s,JpjVlsSaQV2YebjGSapw7A,test,2019-06-17 11:38:26.131000+00:00,2019-06-17 11:52:23.578000+00:00
test-windows10-64-qr/opt-web-platform-tests-reftests-e10s-2,Jq4ZELE2T5WvyhBmhI0VbQ,test,2019-06-17 11:20:20.931000+00:00,2019-06-17 11:37:30.715000+00:00
test-macosx1014-64/debug-web-platform-tests-e10s-15,Jr1czVeqQ6-VueOwXnAHzg,test,2019-06-17 11:25:06.310000+00:00,2019-06-17 11:48:28.883000+00:00
test-linux64-qr/debug-web-platform-tests-reftests-e10s-1,Jrcrwls4QeKWbrP9fr1wpg,test,2019-06-17 11:05:22.217000+00:00,2019-06-17 11:42:57.977000+00:00
build-win64-ccov/debug,JsrOKtNpRHaw2rh6hvjqbQ,build,2019-06-17 10:10:04.681000+00:00,2019-06-17 11:54:33.076000+00:00
test-android-em-4.3-arm7-api-16/pgo-reftest-1proc-11,JtGtQM3iR_CEFoubOaXPnw,test,2019-06-17 11:57:13.678000+00:00,2019-06-17 12:35:49.251000+00:00
test-windows10-64-shippable/opt-web-platform-tests-e10s-8,Juxr6j6BTHqrvVJab0l9Pg,test,2019-06-17 12:10:44.298000+00:00,2019-06-17 12:41:41.672000+00:00
test-linux64/debug-xpcshell-sw-e10s-5,JvcZHBxDTmSMQTwzXB0zMg,test,2019-06-17 11:03:21.294000+00:00,2019-06-17 11:36:33.843000+00:00
test-android-em-7.0-x86_64/debug-xpcshell-1proc-1,JxSQgdFOTBOF1tuJJlQ2OQ,test,2019-06-17 10:52:52.776000+00:00,2019-06-17 11:11:29.907000+00:00
test-windows10-64-ccov/debug-xpcshell-e10s-5,JxfK-7eZQrm9LQuxZ3lWXg,test,2019-06-17 12:02:36.048000+00:00,2019-06-17 12:56:00.985000+00:00
test-windows10-64-ux/opt-raptor-tp6-10-firefox-e10s,JykcOfWBS06A6rsQbGmZdw,test,2019-06-17 12:59:37.368000+00:00,2019-06-17 13:06:56.628000+00:00
test-android-em-4.3-arm7-api-16/debug-mochitest-chrome-1proc-6,Jz3uOF5MSAGclu2j7XGjIg,test,2019-06-17 10:49:04.507000+00:00,2019-06-17 11:26:52.635000+00:00
test-android-hw-p2-8-0-android-aarch64/pgo-raptor-youtube-playback-geckoview-e10s,JzMEMPAVQYOjBE8fw_LILQ,test,2019-06-17 12:07:12.808000+00:00,2019-06-17 12:36:30.559000+00:00
test-windows10-64/opt-mochitest-devtools-chrome-e10s-3,JzZsQgWzRhSw0AY-f1H5MA,test,2019-06-17 11:21:12.411000+00:00,2019-06-17 11:36:01.896000+00:00
test-windows10-64-shippable/opt-talos-tabswitch-e10s,K-rDv9VlRX2WvR2-9lfdlg,test,2019-06-17 12:10:43.886000+00:00,2019-06-17 12:12:24.769000+00:00
test-linux64-shippable/opt-web-platform-tests-e10s-3,K-yzzGyzRIyGLSw2TAzc1A,test,2019-06-17 12:04:24.252000+00:00,2019-06-17 12:38:28.863000+00:00
test-windows10-64-qr/debug-mochitest-browser-chrome-e10s-4,K09JGjcAS_OxgSrR80F3bQ,test,2019-06-17 11:57:59.081000+00:00,2019-06-17 12:27:20.059000+00:00
test-windows10-64-shippable-qr/opt-talos-xperf-e10s,K0Ap2MUyQIOfBCLiBhwVAQ,test,2019-06-17 12:10:44.024000+00:00,2019-06-17 12:19:12.202000+00:00
test-android-hw-p2-8-0-android-aarch64/opt-raptor-tp6m-3-geckoview-cold-e10s,K0_Vb_nJR-KhzhtnVraNVg,test,2019-06-17 11:06:52.266000+00:00,2019-06-17 11:29:18.388000+00:00
test-windows7-32-shippable/opt-talos-chrome-e10s,K0gBOwbzRaKoQH_HpwJy8w,test,2019-06-17 11:51:35.141000+00:00,2019-06-17 11:58:59.079000+00:00
test-android-em-4.3-arm7-api-16/pgo-mochitest-1proc-24,K1UUdhxLSuaC7XeHPkSA8Q,test,2019-06-17 11:57:13.676000+00:00,2019-06-17 13:24:28.943000+00:00
test-macosx1014-64-shippable/opt-raptor-tp6-9-chromium-e10s,K28k4Ef8Qy2x-U1TR7aHyA,test,2019-06-17 11:28:20.888000+00:00,2019-06-17 11:39:16.610000+00:00
test-macosx1014-64/debug-mochitest-gpu-e10s,K2PpvgH-R9eMqNKqWvLKNw,test,2019-06-17 11:25:06.524000+00:00,2019-06-17 11:27:55.864000+00:00
test-linux64-shippable/opt-raptor-motionmark-htmlsuite-chromium-e10s,K2vXk8t6Qs-CJmyjdf5DmQ,test,2019-06-17 12:08:43.147000+00:00,2019-06-17 12:24:55.534000+00:00
test-linux64-ccov/debug-jittest-1proc-4,K37eKg2TSleIaW86KdYOiQ,test,2019-06-17 11:09:12.491000+00:00,2019-06-17 11:50:24.525000+00:00
test-android-hw-g5-7-0-arm7-api-16/pgo-raptor-tp6m-5-geckoview-cold-e10s,K395ieUAR4CQ_6mZAkkxZA,test,2019-06-17 12:07:38.598000+00:00,2019-06-17 12:38:05.733000+00:00
test-macosx1010-64/debug-mochitest-media-spi-e10s-2,K3WC0EmpSJqnLSHCXvi4Tg,test,2019-06-17 10:53:10.958000+00:00,2019-06-17 11:14:41.185000+00:00
test-windows7-32/debug-web-platform-tests-reftests-e10s-5,K3rCEIpKQdeXV8ZGwq6CGA,test,2019-06-17 11:26:20.573000+00:00,2019-06-17 11:52:58.249000+00:00
test-linux64-ccov/debug-web-platform-tests-reftests-e10s-3,K3uNJqzRT6-Rl3i6VI8Ntg,test,2019-06-17 11:10:07.153000+00:00,2019-06-17 11:47:30.640000+00:00
valgrind-linux64-valgrind/opt,K4HI02nfQdac_s9wteBNwA,valgrind,2019-06-17 10:03:14.309000+00:00,2019-06-17 11:00:56.240000+00:00
test-macosx1010-64/debug-mochitest-e10s-2,K4MBKxqNSdKwo9WtoCFgsw,test,2019-06-17 10:53:10.966000+00:00,2019-06-17 11:15:23.075000+00:00
test-windows7-32-shippable/opt-test-verify-e10s,K50OAOeUSx6XbYCuTySwXg,test,2019-06-17 11:51:35.958000+00:00,2019-06-17 12:05:29.385000+00:00
build-macosx64-gcp-shippable/opt,K5n3-SYASXOMHJPGgpVtkQ,build,2019-06-17 10:12:12.729000+00:00,2019-06-17 11:17:17.518000+00:00
test-windows7-32-shippable/opt-raptor-tp6-4-firefox-cold-e10s,K765jF9uRFG8iaPmRgyoAQ,test,2019-06-17 11:51:35.157000+00:00,2019-06-17 12:14:04.108000+00:00
test-android-hw-p2-8-0-arm7-api-16/pgo-raptor-tp6m-4-geckoview-cold-e10s,K9GV_JptSqi68OXUvSsbDg,test,2019-06-17 12:18:32.330000+00:00,2019-06-17 12:41:19.228000+00:00
test-android-em-4.3-arm7-api-16/debug-mochitest-1proc-34,K9b6k-AKQAikrQ2R4zEu2A,test,2019-06-17 10:50:11.975000+00:00,2019-06-17 11:18:24.720000+00:00
test-android-hw-g5-7-0-arm7-api-16/opt-raptor-tp6m-3-geckoview-e10s,KAL4d5VbR_-GEe0iUtrrWg,test,2019-06-17 11:30:19.650000+00:00,2019-06-17 11:37:02.736000+00:00
test-linux64-asan/opt-reftest-no-accel-e10s-6,KASNag4cT7y1I7GJyDTMAw,test,2019-06-17 10:45:51.484000+00:00,2019-06-17 11:13:19.751000+00:00
test-linux64-ccov/debug-mochitest-devtools-chrome-e10s-3,KAU8vg_sTrODT8LQChLV3A,test,2019-06-17 11:09:23.666000+00:00,2019-06-17 11:36:01.947000+00:00
test-windows10-64/debug-firefox-ui-functional-remote-e10s,KAw8_uewRBOXaNi9a-YS1Q,test,2019-06-17 11:30:07.078000+00:00,2019-06-17 11:34:51.239000+00:00
test-macosx1014-64/debug-firefox-ui-functional-local-e10s,KB7LE8SFTd-FEsKBGVUbIA,test,2019-06-17 11:25:06.528000+00:00,2019-06-17 11:29:28.459000+00:00
build-linux64-asan/debug,KBLyp0TjQaS7XOajRs3noQ,build,2019-06-17 10:04:20.317000+00:00,2019-06-17 10:44:09.622000+00:00
test-windows10-64/opt-talos-g1-e10s,KC0dmv45SFq7g4IVyWjtbA,test,2019-06-17 11:16:42.862000+00:00,2019-06-17 11:51:30.466000+00:00
test-linux64/debug-mochitest-devtools-chrome-e10s-4,KC1mAeFTQc-avnBbgtVlEw,test,2019-06-17 11:00:45.741000+00:00,2019-06-17 11:41:03.341000+00:00
test-linux64-qr/opt-xpcshell-e10s-5,KCCUeLdbQsOudQFy4MjswA,test,2019-06-17 10:58:13.475000+00:00,2019-06-17 11:48:02.843000+00:00
test-linux64/debug-mochitest-e10s-9,KCmpyeWPQXux6l9va301OA,test,2019-06-17 11:01:21.659000+00:00,2019-06-17 11:31:44.111000+00:00
test-android-em-4.3-arm7-api-16/opt-robocop-1proc-1,KGncNtKQTzSvYGUxaYg9Ag,test,2019-06-17 11:14:31.814000+00:00,2019-06-17 12:05:00.499000+00:00
test-linux64/opt-gtest-1proc,KGw0a-IYSz6Ut6A4_t-5iA,test,2019-06-17 10:54:56.354000+00:00,2019-06-17 11:13:26.069000+00:00
test-android-em-4.3-arm7-api-16/debug-reftest-1proc-8,KH5abQXDTlCMSBoBZ58LPA,test,2019-06-17 10:49:41.516000+00:00,2019-06-17 11:32:55.958000+00:00
test-windows10-64/opt-reftest-e10s-1,KHsSyMxZQbS9xVXB1JAYkw,test,2019-06-17 11:26:45.434000+00:00,2019-06-17 12:01:36.145000+00:00
test-windows7-32/opt-talos-sessionrestore-many-windows-e10s,KIPxNkIcQiWUwDcq72MdhA,test,2019-06-17 11:14:50.340000+00:00,2019-06-17 11:18:03.583000+00:00
test-linux64-qr/opt-talos-svgr-e10s,KIkfuONISm-LPBtUdUhvDA,test,2019-06-17 10:47:01.614000+00:00,2019-06-17 11:02:41.853000+00:00
test-windows10-64-shippable/opt-web-platform-tests-e10s-5,KKHylkWxTReAfjJ5wGrxdw,test,2019-06-17 12:10:44.009000+00:00,2019-06-17 12:42:59.841000+00:00
test-linux64/debug-mochitest-sw-e10s-16,KKTl3rUYQHyaxUfqCLuoDw,test,2019-06-17 11:02:47.268000+00:00,2019-06-17 11:15:43.439000+00:00
test-linux64-qr/opt-raptor-tp6-3-firefox-cold-e10s,KLe_2nvmRG-QWGVYbrqwIA,test,2019-06-17 10:47:01.691000+00:00,2019-06-17 11:09:05.673000+00:00
test-windows10-64-shippable/opt-raptor-tp6-7-chromium-e10s,KLs3OqY7Q1m3z7AXtHPUGQ,test,2019-06-17 12:10:44.091000+00:00,2019-06-17 12:17:30.779000+00:00
test-linux64-shippable/opt-firefox-ui-functional-remote-e10s,KMo65DE6TS6rAjYeYuQtOQ,test,2019-06-17 12:05:30.944000+00:00,2019-06-17 12:12:03.903000+00:00
test-windows10-64-shippable-qr/opt-web-platform-tests-e10s-9,KNdeFgweS6KGwD4vrXwFYQ,test,2019-06-17 12:10:44.252000+00:00,2019-06-17 12:40:41.345000+00:00
test-android-hw-p2-8-0-android-aarch64/pgo-raptor-tp6m-10-geckoview-cold-e10s,KNgkKEcvTiGUVcxs9RPbiQ,test,2019-06-17 12:07:39.635000+00:00,2019-06-17 12:30:40.911000+00:00
test-windows7-32-shippable/opt-reftest-no-accel-e10s-2,KONdWCWZTqyPRERpgXT-7Q,test,2019-06-17 11:51:35.866000+00:00,2019-06-17 12:14:42.198000+00:00
test-linux64/opt-xpcshell-e10s-2,KOPVyK1tTKmQt9Wzbcm0ZA,test,2019-06-17 10:59:21.890000+00:00,2019-06-17 11:08:39.424000+00:00
test-macosx1014-64-shippable/opt-reftest-e10s-5,KOl3gT7gS32nohtVldDGyQ,test,2019-06-17 11:25:10.593000+00:00,2019-06-17 11:32:58.523000+00:00
test-windows10-64-ccov/debug-web-platform-tests-reftests-e10s-6,KP-S-NgWQUa76byh7xegKQ,test,2019-06-17 11:54:36.589000+00:00,2019-06-17 12:38:20.865000+00:00
test-windows10-64-ux/opt-raptor-tp6-5-firefox-e10s,KP-exoLwTOWZQjAEhP13lw,test,2019-06-17 12:10:46.340000+00:00,2019-06-17 12:25:06.870000+00:00
test-android-em-7.0-x86/opt-web-platform-tests-1proc-6,KP9-EBkVTUKiqEajS3VowQ,test,2019-06-17 10:43:12.980000+00:00,2019-06-17 11:03:15.700000+00:00
test-macosx1014-64/debug-web-platform-tests-e10s-12,KPaP9YjvTxiVK2rpaecHaQ,test,2019-06-17 11:25:07.216000+00:00,2019-06-17 11:40:33.780000+00:00
test-windows10-64-qr/debug-mochitest-webgl2-ext-e10s-3,KR0Wkpm_Sbud1pswnAhz9g,test,2019-06-17 11:39:12.915000+00:00,2019-06-17 11:55:34.823000+00:00
test-windows10-64-asan/opt-mochitest-browser-chrome-e10s-5,KSJ7ldCsTiihxrcOa7V-1g,test,2019-06-17 11:18:58.279000+00:00,2019-06-17 12:02:08.413000+00:00
test-windows10-aarch64/opt-mochitest-devtools-chrome-e10s-1,KUy_AvvqRm63eMgpsU0mdw,test,2019-06-17 12:02:22.596000+00:00,2019-06-17 12:31:34.556000+00:00
test-linux64-qr/opt-raptor-tp6-4-firefox-e10s,KV9gwCACS-umgmSdmzX73g,test,2019-06-17 10:47:04.895000+00:00,2019-06-17 10:51:26.305000+00:00
test-linux64-asan/opt-mochitest-webgl1-ext-e10s,KYkLV2_GS8Slm4dcpMUmpQ,test,2019-06-17 10:45:44.109000+00:00,2019-06-17 11:14:46.040000+00:00
test-android-em-4.3-arm7-api-16/opt-crashtest-1proc-4,K_Iv_LWeR1ORWgVKEoqftg,test,2019-06-17 11:14:27.127000+00:00,2019-06-17 11:51:09.202000+00:00
test-windows7-32/opt-talos-dromaeojs-e10s,K_ZjeFM4RjuSMvPGgj39Ww,test,2019-06-17 11:14:50.571000+00:00,2019-06-17 11:34:52.873000+00:00
test-android-em-4.3-arm7-api-16/debug-mochitest-1proc-60,K_ti99E8Qm2oHH2cJw_Zlg,test,2019-06-17 10:50:00.079000+00:00,2019-06-17 12:13:37.035000+00:00
test-windows10-64/debug-mochitest-devtools-chrome-e10s-5,KaARG4XwSamRHCHWhHpgmg,test,2019-06-17 11:28:02.678000+00:00,2019-06-17 11:58:15.859000+00:00
test-linux64/debug-reftest-e10s-4,KaZGQ7wFTCuSNB5vKZDMqw,test,2019-06-17 11:03:10.176000+00:00,2019-06-17 11:36:38.065000+00:00
test-windows10-64-ux/opt-raptor-tp6-4-firefox-e10s,KabbOQOxTuWFnfA2BnHaGQ,test,2019-06-17 13:00:24.878000+00:00,2019-06-17 13:10:01.650000+00:00
test-android-hw-p2-8-0-android-aarch64/pgo-raptor-tp6m-10-geckoview-e10s,KbOX0mxyTiqqVGKBdFyeXw,test,2019-06-17 12:11:12.204000+00:00,2019-06-17 12:15:16.337000+00:00
test-android-em-7.0-x86/opt-web-platform-tests-1proc-1,KbnhlguyQR2UM21-WyQfEg,test,2019-06-17 10:43:12.985000+00:00,2019-06-17 11:19:32.098000+00:00
test-windows10-64-ccov/debug-test-coverage-wpt-e10s,KcXVsU8_TvW5UuVxzMJBAw,test,2019-06-17 11:54:36.801000+00:00,2019-06-17 11:58:12.722000+00:00
test-windows7-32/opt-mochitest-browser-chrome-e10s-3,Ke5QpfWOQ26ZpsJXWGifLQ,test,2019-06-17 11:24:43.453000+00:00,2019-06-17 11:50:31.454000+00:00
test-linux64/debug-mochitest-devtools-chrome-sw-e10s-3,KeZLXQEyT9OA7MXYn0UY7A,test,2019-06-17 11:03:08.771000+00:00,2019-06-17 11:26:13.587000+00:00
test-linux64-shippable/opt-raptor-stylebench-firefox-profiling-e10s,KgxxzIXiTSCmE5AMpCdBdA,test,2019-06-17 12:08:03.406000+00:00,2019-06-17 12:11:28.018000+00:00
test-android-hw-p2-8-0-arm7-api-16/opt-raptor-tp6m-1-geckoview-e10s,Khw1HExPTQij7d9oLLz_DA,test,2019-06-17 11:37:29.505000+00:00,2019-06-17 11:46:26.826000+00:00
test-android-em-7.0-x86_64/opt-mochitest-e10s-3,KiB-hC65TMKI3gR-KhAscg,test,2019-06-17 11:07:16.537000+00:00,2019-06-17 11:19:22.149000+00:00
test-linux64-shippable-qr/opt-xpcshell-e10s-1,KjBdd_suS9iILQ7U6uo-SQ,test,2019-06-17 12:05:23.263000+00:00,2019-06-17 12:29:16.274000+00:00
test-linux64-shippable/opt-raptor-tp6-binast-1-firefox-e10s,KkZiuUGoR0Ksn9CzJrxPUA,test,2019-06-17 12:05:22.018000+00:00,2019-06-17 12:08:04.822000+00:00
test-linux64-shippable/opt-raptor-tp6-9-firefox-e10s,KlQedp_JSDqgdsTphz0Wyg,test,2019-06-17 12:08:17.428000+00:00,2019-06-17 12:17:31.820000+00:00
test-linux64-shippable/opt-raptor-tp6-6-firefox-profiling-e10s,KlzRUjDxQqCORSuMe5FDjg,test,2019-06-17 12:04:47.614000+00:00,2019-06-17 12:09:30.987000+00:00
test-windows10-64-ccov/debug-web-platform-tests-e10s-10,KmNhyXHFQuKAbnCxdYCUUQ,test,2019-06-17 11:54:37.384000+00:00,2019-06-17 13:19:31.073000+00:00
test-windows7-32/opt-xpcshell-e10s-2,KmTARZAtR7CI_ktVf_izew,test,2019-06-17 11:25:28.494000+00:00,2019-06-17 11:55:15.516000+00:00
test-windows10-64-ux/opt-raptor-tp6-4-firefox-cold-e10s,KmcxGtMgSmu1XFH4VRe4-Q,test,2019-06-17 12:52:21.510000+00:00,2019-06-17 13:16:21.794000+00:00
test-windows10-64/debug-web-platform-tests-e10s-7,KnFmHacDTiaSOK5cRVhdJA,test,2019-06-17 11:30:08.501000+00:00,2019-06-17 12:12:26.337000+00:00
test-android-em-4.3-arm7-api-16/debug-reftest-1proc-49,KnOLj8E3SXGP8t_ByCz1Qw,test,2019-06-17 10:49:33.870000+00:00,2019-06-17 11:27:54.180000+00:00
test-linux64/debug-mochitest-devtools-chrome-sw-e10s-1,KngUcNyGTIKQlZ2iiVnQvg,test,2019-06-17 11:00:41.222000+00:00,2019-06-17 11:42:45.352000+00:00
test-linux64-ccov/debug-reftest-e10s-5,KoHciMMPTeW4DuVxr8Y1fg,test,2019-06-17 11:09:59.198000+00:00,2019-06-17 11:53:43.455000+00:00
test-linux64-shippable/opt-talos-svgr-e10s,KoQYcoJURlOhCzGAN3hUYg,test,2019-06-17 12:04:58.031000+00:00,2019-06-17 12:19:28.937000+00:00
test-linux64-shippable/opt-raptor-tp6-2-firefox-profiling-e10s,KoTflT7uRIGjqSoaSkcZjQ,test,2019-06-17 12:04:24.566000+00:00,2019-06-17 12:09:05.096000+00:00
build-linux64-base-toolchains/opt,KpaBP9BER8y7Ek7Af5MLAg,build,2019-06-17 10:04:08.318000+00:00,2019-06-17 10:49:29.713000+00:00
test-windows10-64/opt-raptor-motionmark-animometer-firefox-e10s,KrcpIX5xQbOgsfCGVJqBgQ,test,2019-06-17 11:16:42.775000+00:00,2019-06-17 11:30:16.298000+00:00
test-linux64-qr/opt-talos-g5-e10s,KtC6qbu7TKOwkYarHfVNFQ,test,2019-06-17 10:47:00.700000+00:00,2019-06-17 11:00:16.501000+00:00
test-linux64/opt-mochitest-browser-chrome-e10s-4,Ku1vGackQA607iwpqKSKrw,test,2019-06-17 10:58:50.657000+00:00,2019-06-17 11:22:44.669000+00:00
test-linux64-shippable/opt-web-platform-tests-e10s-5,KuGbtoSZT-yxht53czwFHA,test,2019-06-17 12:04:23.956000+00:00,2019-06-17 12:39:44.531000+00:00
test-windows10-64-asan/opt-mochitest-devtools-chrome-e10s-7,KuWKXymbQamVSlwgBTqHpQ,test,2019-06-17 11:19:14.112000+00:00,2019-06-17 11:41:46.917000+00:00
test-android-hw-p2-8-0-android-aarch64/pgo-raptor-speedometer-geckoview-e10s,KvEBGu8ZQZmKONOGNcNjWA,test,2019-06-17 12:10:50.348000+00:00,2019-06-17 12:14:53.800000+00:00
test-windows10-64-shippable/opt-talos-svgr-e10s,KvH9dxSiQ_SGHLpn0z2qLw,test,2019-06-17 12:10:44.500000+00:00,2019-06-17 12:25:34.114000+00:00
test-windows10-64-asan/opt-mochitest-devtools-chrome-e10s-6,KvWrVeS6R06M7ClwGCoAjQ,test,2019-06-17 11:19:14.157000+00:00,2019-06-17 11:42:17.557000+00:00
test-windows10-64-asan/opt-mochitest-browser-chrome-e10s-6,Kvk6SdAfQ6yIwGniNeFHBw,test,2019-06-17 11:34:03.075000+00:00,2019-06-17 12:06:11.443000+00:00
test-windows10-64-qr/debug-crashtest-e10s,Kvn6hIQZSqm9es1tRHhv5g,test,2019-06-17 11:38:20.777000+00:00,2019-06-17 11:53:31.136000+00:00
test-android-em-4.3-arm7-api-16/opt-mochitest-1proc-22,KwnPynX3QgKbtXkodi68Rw,test,2019-06-17 11:14:32.590000+00:00,2019-06-17 12:03:23.536000+00:00
test-linux64/opt-awsy-base-e10s,KxBYYXj4Q4icctuC50DDJA,test,2019-06-17 10:55:39.528000+00:00,2019-06-17 11:05:50.990000+00:00
